n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,10.000000,6.231237,linear,150,50,rosenbrock,3,0.053583,2.419554,3.416122,2.920424,0.873535
3,4.545940,0.500000,linear,150,50,rosenbrock,3,0.001974,0.421467,0.514628,2.165331,0.854045
3,4.545940,0.802409,linear,150,50,rosenbrock,3,0.028143,0.249033,0.256751,1.502289,0.734510
3,1.287720,7.295407,linear,150,50,rosenbrock,3,0.000817,0.773534,0.285877,2.205999,0.669125
3,0.685363,2.419483,linear,150,50,rosenbrock,3,0.009155,0.787307,0.775751,1.649165,0.928885
3,0.939444,0.500000,linear,150,50,rosenbrock,3,0.000571,1.493106,1.358229,5.586803,0.800630
3,10.000000,2.419483,linear,150,50,rosenbrock,3,0.004242,1.543299,0.871738,2.520558,1.267385
3,0.500000,1.765111,quadratic,150,50,rosenbrock,3,0.006295,1.225168,0.696057,3.461999,0.805020
3,5.322296,8.541316,linear,150,50,rosenbrock,3,0.002417,1.571076,1.044518,2.169242,0.678280
3,3.882831,0.685363,linear,150,50,rosenbrock,3,0.012522,0.507688,0.438195,1.574088,0.640895
3,10.000000,10.000000,linear,150,50,rosenbrock,3,0.154486,2.547120,2.743861,4.148706,1.162475
