selection,limit,mutation_dims,phi0,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 5,10,1,1.388651,75,50,rastrigin,3,0.006319,0.087778,0.101427,0.141836,1.027430
tournament 5,10,1,0.896332,75,50,rastrigin,3,0.002947,0.103307,0.123316,0.234741,1.210380
tournament 3,180,1,1.728444,75,50,rastrigin,3,0.000000,0.000011,0.000015,0.000215,0.933630
tournament 3,200,1,0.833262,75,50,rastrigin,3,0.000004,0.000040,0.000045,0.000776,0.804765
tournament 5,10,1,1.200103,75,50,rastrigin,3,0.007725,0.080058,0.062750,0.122553,1.179800
tournament 3,200,1,0.964176,75,50,rastrigin,3,0.000000,0.000010,0.000010,0.000043,0.832985
tournament 5,10,1,1.859271,75,50,rastrigin,3,0.035812,0.319113,0.381245,0.290208,1.229570
tournament 5,20,1,0.578555,75,50,rastrigin,3,0.000004,0.000642,0.000712,0.001450,0.850790
tournament 3,200,1,1.493759,75,50,rastrigin,3,0.000000,0.000010,0.000008,0.000038,0.812160
tournament 3,200,1,2.000000,75,50,rastrigin,3,0.000008,0.000111,0.000117,0.000367,0.804215
tournament 3,190,1,2.000000,75,50,rastrigin,3,0.000000,0.000107,0.000087,0.000333,1.116505
tournament 3,200,1,0.537845,75,50,rastrigin,3,0.000019,0.000117,0.000102,0.000976,0.966340
tournament 5,10,1,0.622346,75,50,rastrigin,3,0.005447,0.087108,0.091028,0.145264,0.873605
tournament 5,20,1,0.774630,75,50,rastrigin,3,0.000011,0.002277,0.001768,0.008131,0.999120
tournament 5,30,1,0.774630,75,50,rastrigin,3,0.000002,0.000080,0.000067,0.001749,0.935515
tournament 5,20,1,0.896332,75,50,rastrigin,3,0.000023,0.000792,0.000764,0.013851,1.012695
tournament 5,20,1,1.037155,75,50,rastrigin,3,0.000004,0.000131,0.000104,0.001850,1.001925
tournament 5,10,1,0.669452,75,50,rastrigin,3,0.009243,0.049049,0.053530,0.106255,2.184710
tournament 5,20,1,1.200103,75,50,rastrigin,3,0.000000,0.000087,0.000088,0.000574,0.997835
tournament 3,190,1,1.493759,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000080,2.045000
tournament 5,10,1,1.606822,75,50,rastrigin,3,0.010284,0.157192,0.174871,0.299891,1.862965
tournament 5,20,1,0.500000,75,50,rastrigin,3,0.000042,0.002857,0.003191,0.009665,2.360580
tournament 3,200,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000007,0.933225
tournament 5,30,1,0.578555,75,50,rastrigin,3,0.000000,0.000045,0.000047,0.000316,0.871655
tournament 5,10,1,0.833262,75,50,rastrigin,3,0.017284,0.073689,0.076036,0.128317,0.935035
tournament 5,10,1,0.537845,75,50,rastrigin,3,0.013996,0.100161,0.112439,0.146745,1.028470
tournament 5,20,1,1.388651,75,50,rastrigin,3,0.000021,0.000426,0.000433,0.001631,1.360550
tournament 5,20,1,0.669452,75,50,rastrigin,3,0.000004,0.001095,0.000679,0.007683,1.569200
tournament 5,10,1,1.115658,75,50,rastrigin,3,0.026604,0.104731,0.117022,0.189886,1.099295
tournament 5,30,1,1.037155,75,50,rastrigin,3,0.000000,0.000006,0.000008,0.000040,0.835545
tournament 5,30,1,0.669452,75,50,rastrigin,3,0.000000,0.000064,0.000058,0.000179,1.015830
tournament 3,200,1,1.290939,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000013,1.886770
tournament 5,30,1,0.500000,75,50,rastrigin,3,0.000000,0.000160,0.000093,0.001188,1.574895
tournament 5,30,1,1.606822,75,50,rastrigin,3,0.000000,0.000039,0.000040,0.000141,1.151485
tournament 5,30,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000070,0.817050
tournament 5,20,1,0.833262,75,50,rastrigin,3,0.000141,0.001912,0.001380,0.005018,1.019205
tournament 5,10,1,2.000000,75,50,rastrigin,3,0.005413,0.291345,0.361341,0.410503,0.881025
tournament 5,20,1,1.859271,75,50,rastrigin,3,0.000134,0.003558,0.002632,0.004702,1.856085
tournament 5,20,1,0.622346,75,50,rastrigin,3,0.000114,0.002024,0.001977,0.013165,0.975740
tournament 5,40,1,0.578555,75,50,rastrigin,3,0.000000,0.000021,0.000016,0.000056,0.841240
tournament 5,30,1,1.388651,75,50,rastrigin,3,0.000000,0.000016,0.000013,0.000169,0.937510
tournament 5,10,1,1.728444,75,50,rastrigin,3,0.008623,0.166371,0.186166,0.256541,0.860060
tournament 5,40,1,0.669452,75,50,rastrigin,3,0.000004,0.000020,0.000015,0.000109,0.998305
tournament 5,10,1,0.720123,75,50,rastrigin,3,0.004681,0.038529,0.033211,0.277623,1.026285
tournament 5,10,1,0.964176,75,50,rastrigin,3,0.001974,0.037874,0.030496,0.094060,1.658315
tournament 5,10,1,1.290939,75,50,rastrigin,3,0.008570,0.082468,0.101813,0.123108,1.069650
tournament 5,40,1,0.500000,75,50,rastrigin,3,0.000004,0.000073,0.000061,0.000314,1.690765
tournament 5,30,1,0.622346,75,50,rastrigin,3,0.000002,0.000035,0.000039,0.000077,0.843850
tournament 3,200,1,1.728444,75,50,rastrigin,3,0.000002,0.000017,0.000023,0.000073,1.892725
tournament 5,30,1,0.833262,75,50,rastrigin,3,0.000000,0.000056,0.000029,0.000595,0.850940
tournament 5,20,1,1.606822,75,50,rastrigin,3,0.000040,0.001268,0.001319,0.003643,1.512995
tournament 5,40,1,0.896332,75,50,rastrigin,3,0.000000,0.000022,0.000031,0.000372,0.931315
tournament 5,20,1,1.115658,75,50,rastrigin,3,0.000000,0.000057,0.000059,0.000885,1.515855
tournament 5,40,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000005,0.878730
tournament 5,20,1,0.964176,75,50,rastrigin,3,0.000019,0.000569,0.000634,0.001025,1.541985
tournament 5,40,1,1.037155,75,50,rastrigin,3,0.000000,0.000002,0.000000,0.000026,1.101145
tournament 5,30,1,1.859271,75,50,rastrigin,3,0.000011,0.000241,0.000311,0.000818,1.913800
tournament 5,10,1,1.493759,75,50,rastrigin,3,0.008307,0.090940,0.106668,0.231181,1.819730
tournament 5,30,1,1.728444,75,50,rastrigin,3,0.000000,0.000052,0.000064,0.000217,0.969985
tournament 5,20,1,0.720123,75,50,rastrigin,3,0.000006,0.001181,0.001344,0.003085,1.064990
tournament 5,40,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000002,0.000016,1.014000
tournament 5,30,1,0.896332,75,50,rastrigin,3,0.000002,0.000052,0.000044,0.000509,1.775050
tournament 5,30,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000009,1.143300
tournament 5,30,1,1.290939,75,50,rastrigin,3,0.000000,0.000005,0.000004,0.000070,0.946980
tournament 5,20,1,1.290939,75,50,rastrigin,3,0.000000,0.000076,0.000071,0.000391,1.857405
tournament 5,30,1,0.537845,75,50,rastrigin,3,0.000000,0.000073,0.000079,0.000178,1.174525
tournament 5,20,1,1.493759,75,50,rastrigin,3,0.000031,0.000528,0.000573,0.004368,1.977210
tournament 5,40,1,0.774630,75,50,rastrigin,3,0.000000,0.000018,0.000010,0.000051,1.729510
tournament 5,20,1,0.537845,75,50,rastrigin,3,0.000036,0.000931,0.000815,0.003243,1.805220
tournament 5,30,1,0.720123,75,50,rastrigin,3,0.000000,0.000096,0.000117,0.000399,1.445955
tournament 5,40,1,1.606822,75,50,rastrigin,3,0.000000,0.000007,0.000007,0.000051,1.001555
tournament 5,40,1,1.859271,75,50,rastrigin,3,0.000000,0.000044,0.000041,0.000410,1.121670
tournament 5,50,1,0.500000,75,50,rastrigin,3,0.000000,0.000041,0.000029,0.000290,0.861170
tournament 5,30,1,1.493759,75,50,rastrigin,3,0.000000,0.000010,0.000012,0.000017,0.841555
tournament 5,20,1,2.000000,75,50,rastrigin,3,0.000996,0.008757,0.012305,0.029762,1.030535
tournament 5,50,1,0.578555,75,50,rastrigin,3,0.000000,0.000016,0.000018,0.000069,0.937175
tournament 5,40,1,0.622346,75,50,rastrigin,3,0.000000,0.000022,0.000015,0.000102,1.055155
tournament 5,50,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000016,0.968445
tournament 5,40,1,0.537845,75,50,rastrigin,3,0.000000,0.000024,0.000021,0.000083,0.985165
tournament 5,50,1,0.774630,75,50,rastrigin,3,0.000000,0.000010,0.000013,0.000056,1.003670
tournament 5,40,1,0.720123,75,50,rastrigin,3,0.000000,0.000035,0.000034,0.000142,1.045650
tournament 5,50,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000017,0.912850
tournament 5,50,1,0.669452,75,50,rastrigin,3,0.000000,0.000010,0.000011,0.000009,1.084510
tournament 5,50,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.986280
tournament 5,20,1,1.728444,75,50,rastrigin,3,0.000021,0.003563,0.004563,0.005274,1.011960
tournament 5,50,1,1.606822,75,50,rastrigin,3,0.000000,0.000009,0.000009,0.000035,0.816730
tournament 5,40,1,0.964176,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000008,0.836480
tournament 5,50,1,0.896332,75,50,rastrigin,3,0.000000,0.000020,0.000019,0.000159,1.198115
tournament 5,50,1,1.859271,75,50,rastrigin,3,0.000000,0.000022,0.000020,0.000047,0.989055
tournament 5,40,1,1.290939,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000014,1.090890
tournament 5,60,1,0.896332,75,50,rastrigin,3,0.000000,0.000008,0.000007,0.000054,0.840920
tournament 5,40,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,0.876595
tournament 5,30,1,2.000000,75,50,rastrigin,3,0.000000,0.000232,0.000229,0.002807,0.989110
tournament 5,70,1,0.896332,75,50,rastrigin,3,0.000000,0.000007,0.000008,0.000025,0.987735
tournament 5,60,1,0.500000,75,50,rastrigin,3,0.000000,0.000041,0.000020,0.000177,1.366685
tournament 5,60,1,0.578555,75,50,rastrigin,3,0.000000,0.000008,0.000010,0.000126,1.257790
tournament 5,60,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,1.134575
tournament 5,60,1,1.388651,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000003,0.830555
tournament 5,60,1,1.606822,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000018,0.846360
tournament 5,70,1,0.500000,75,50,rastrigin,3,0.000000,0.000027,0.000033,0.000198,0.829470
tournament 5,40,1,1.493759,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000040,1.020045
tournament 5,30,1,0.964176,75,50,rastrigin,3,0.000000,0.000016,0.000010,0.000159,0.989795
tournament 5,40,1,2.000000,75,50,rastrigin,3,0.000000,0.000049,0.000069,0.000761,0.823685
tournament 5,70,1,0.578555,75,50,rastrigin,3,0.000000,0.000011,0.000012,0.000020,0.987440
tournament 5,50,1,0.537845,75,50,rastrigin,3,0.000000,0.000028,0.000031,0.000058,0.874325
tournament 5,70,1,0.669452,75,50,rastrigin,3,0.000000,0.000011,0.000008,0.000130,1.010520
tournament 5,60,1,0.774630,75,50,rastrigin,3,0.000000,0.000008,0.000006,0.000030,1.563765
tournament 5,40,1,0.833262,75,50,rastrigin,3,0.000000,0.000028,0.000022,0.000097,1.122920
tournament 5,60,1,1.859271,75,50,rastrigin,3,0.000000,0.000014,0.000018,0.000088,1.321500
tournament 5,70,1,0.774630,75,50,rastrigin,3,0.000000,0.000007,0.000008,0.000039,1.245285
tournament 5,50,1,0.622346,75,50,rastrigin,3,0.000000,0.000020,0.000012,0.000183,0.839125
tournament 5,70,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.838795
tournament 5,60,1,0.669452,75,50,rastrigin,3,0.000000,0.000012,0.000017,0.000114,1.039665
tournament 5,50,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,0.835495
tournament 5,50,1,1.493759,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000003,0.819775
tournament 5,40,1,1.728444,75,50,rastrigin,3,0.000000,0.000013,0.000010,0.000039,1.597890
tournament 5,60,1,1.728444,75,50,rastrigin,3,0.000000,0.000007,0.000009,0.000023,0.950705
tournament 5,80,1,0.500000,75,50,rastrigin,3,0.000000,0.000026,0.000027,0.000190,0.876200
tournament 5,70,1,1.606822,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000009,0.988510
tournament 5,70,1,1.388651,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000003,1.037810
tournament 5,60,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,1.990290
tournament 5,80,1,0.578555,75,50,rastrigin,3,0.000000,0.000014,0.000014,0.000036,0.821905
tournament 5,70,1,1.859271,75,50,rastrigin,3,0.000000,0.000007,0.000004,0.000036,0.981050
tournament 5,50,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000000,0.000008,0.990925
tournament 5,60,1,0.964176,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000038,0.871970
tournament 5,80,1,0.896332,75,50,rastrigin,3,0.000000,0.000011,0.000010,0.000075,1.000730
tournament 5,50,1,0.964176,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000028,0.992320
tournament 5,70,1,0.622346,75,50,rastrigin,3,0.000000,0.000015,0.000019,0.000041,0.987090
tournament 5,70,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000004,1.590700
tournament 5,60,1,0.537845,75,50,rastrigin,3,0.000000,0.000016,0.000018,0.000019,0.817115
tournament 5,70,1,0.964176,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000023,0.833765
tournament 5,60,1,0.622346,75,50,rastrigin,3,0.000000,0.000013,0.000013,0.000054,0.820835
tournament 5,80,1,0.669452,75,50,rastrigin,3,0.000000,0.000009,0.000010,0.000053,0.997190
tournament 5,50,1,0.833262,75,50,rastrigin,3,0.000000,0.000008,0.000009,0.000066,1.545290
tournament 5,80,1,0.774630,75,50,rastrigin,3,0.000000,0.000014,0.000017,0.000030,1.039315
tournament 5,70,1,0.537845,75,50,rastrigin,3,0.000000,0.000043,0.000066,0.000094,0.900730
tournament 5,60,1,1.493759,75,50,rastrigin,3,0.000000,0.000003,0.000000,0.000012,0.966245
tournament 5,80,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000001,0.883860
tournament 5,60,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000007,1.098400
tournament 5,80,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000034,0.950705
tournament 5,60,1,0.833262,75,50,rastrigin,3,0.000000,0.000005,0.000008,0.000020,0.861885
tournament 5,80,1,1.037155,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000002,1.011920
tournament 5,50,1,1.728444,75,50,rastrigin,3,0.000000,0.000013,0.000011,0.000068,1.005435
tournament 5,50,1,2.000000,75,50,rastrigin,3,0.000000,0.000020,0.000025,0.000110,1.008795
tournament 5,50,1,0.720123,75,50,rastrigin,3,0.000000,0.000019,0.000022,0.000087,1.110075
tournament 5,80,1,1.606822,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000013,1.010915
tournament 5,60,1,2.000000,75,50,rastrigin,3,0.000004,0.000021,0.000024,0.000089,1.011270
tournament 5,70,1,0.833262,75,50,rastrigin,3,0.000000,0.000007,0.000008,0.000047,1.020475
tournament 5,70,1,1.290939,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000027,0.899665
tournament 5,60,1,0.720123,75,50,rastrigin,3,0.000000,0.000010,0.000011,0.000066,0.834385
tournament 5,90,1,0.500000,75,50,rastrigin,3,0.000000,0.000023,0.000020,0.000090,0.830845
tournament 5,70,1,0.720123,75,50,rastrigin,3,0.000000,0.000011,0.000013,0.000022,1.243205
tournament 5,90,1,0.774630,75,50,rastrigin,3,0.000000,0.000016,0.000014,0.000028,0.825250
tournament 5,90,1,0.578555,75,50,rastrigin,3,0.000000,0.000005,0.000003,0.000017,0.836825
tournament 5,90,1,0.669452,75,50,rastrigin,3,0.000000,0.000008,0.000011,0.000024,1.097485
tournament 5,80,1,1.859271,75,50,rastrigin,3,0.000000,0.000011,0.000006,0.000112,1.260175
tournament 5,80,1,0.622346,75,50,rastrigin,3,0.000000,0.000024,0.000021,0.000134,0.833680
tournament 5,90,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000006,0.823795
tournament 5,60,1,1.290939,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,1.033240
tournament 5,70,1,1.493759,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000004,1.060555
tournament 5,70,1,1.728444,75,50,rastrigin,3,0.000000,0.000018,0.000015,0.000048,1.068580
tournament 5,100,1,0.774630,75,50,rastrigin,3,0.000000,0.000010,0.000011,0.000035,1.148065
tournament 5,70,1,2.000000,75,50,rastrigin,3,0.000000,0.000013,0.000012,0.000148,1.166920
tournament 5,100,1,1.388651,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000015,1.062990
tournament 5,90,1,1.606822,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000027,0.866230
tournament 5,100,1,0.500000,75,50,rastrigin,3,0.000000,0.000018,0.000021,0.000165,0.862965
tournament 5,90,1,1.859271,75,50,rastrigin,3,0.000000,0.000013,0.000015,0.000057,0.891900
tournament 5,90,1,1.388651,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000003,1.040020
tournament 5,100,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,1.313520
tournament 5,90,1,0.896332,75,50,rastrigin,3,0.000000,0.000009,0.000009,0.000067,1.350260
tournament 5,80,1,0.537845,75,50,rastrigin,3,0.000000,0.000009,0.000006,0.000031,0.896955
tournament 5,100,1,0.896332,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000025,0.896115
tournament 5,100,1,0.578555,75,50,rastrigin,3,0.000000,0.000019,0.000018,0.000201,1.048455
tournament 5,80,1,0.833262,75,50,rastrigin,3,0.000000,0.000021,0.000020,0.000038,1.043885
tournament 5,100,1,0.669452,75,50,rastrigin,3,0.000000,0.000011,0.000011,0.000032,1.143355
tournament 5,70,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,1.244875
tournament 5,100,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.860925
tournament 5,80,1,1.493759,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000004,1.074935
tournament 5,80,1,1.290939,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000008,1.166385
tournament 5,80,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,1.010280
tournament 5,80,1,0.964176,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000026,1.000130
tournament 5,90,1,1.728444,75,50,rastrigin,3,0.000000,0.000007,0.000008,0.000038,0.837500
tournament 5,100,1,0.537845,75,50,rastrigin,3,0.000000,0.000008,0.000008,0.000023,0.830995
tournament 5,90,1,2.000000,75,50,rastrigin,3,0.000004,0.000022,0.000021,0.000147,0.821305
tournament 5,90,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000000,0.978095
tournament 5,90,1,0.622346,75,50,rastrigin,3,0.000000,0.000012,0.000012,0.000029,0.824425
tournament 5,110,1,0.774630,75,50,rastrigin,3,0.000000,0.000010,0.000009,0.000123,0.858195
tournament 5,110,1,0.896332,75,50,rastrigin,3,0.000000,0.000007,0.000009,0.000021,0.994205
tournament 5,90,1,0.537845,75,50,rastrigin,3,0.000000,0.000021,0.000018,0.001002,0.992745
tournament 5,110,1,1.037155,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000006,0.987000
tournament 5,110,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000001,0.869305
tournament 5,80,1,0.720123,75,50,rastrigin,3,0.000000,0.000011,0.000010,0.000019,1.002660
tournament 5,90,1,0.720123,75,50,rastrigin,3,0.000000,0.000014,0.000013,0.000045,0.996040
tournament 5,80,1,2.000000,75,50,rastrigin,3,0.000000,0.000025,0.000021,0.000050,1.233575
tournament 5,90,1,0.833262,75,50,rastrigin,3,0.000000,0.000005,0.000007,0.000298,2.385335
tournament 5,100,1,1.606822,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000016,1.871825
tournament 5,100,1,0.833262,75,50,rastrigin,3,0.000000,0.000011,0.000008,0.000027,0.909995
tournament 5,120,1,1.606822,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000008,0.845625
tournament 5,130,1,0.500000,75,50,rastrigin,3,0.000000,0.000024,0.000021,0.000216,0.839480
tournament 5,120,1,1.859271,75,50,rastrigin,3,0.000000,0.000008,0.000006,0.000020,0.853155
tournament 5,110,1,0.500000,75,50,rastrigin,3,0.000000,0.000027,0.000015,0.000094,1.727840
tournament 5,110,1,1.859271,75,50,rastrigin,3,0.000000,0.000015,0.000015,0.000095,1.040430
tournament 5,100,1,1.859271,75,50,rastrigin,3,0.000000,0.000014,0.000012,0.000030,0.977965
tournament 5,120,1,0.578555,75,50,rastrigin,3,0.000000,0.000019,0.000017,0.000038,0.836185
tournament 5,100,1,1.290939,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000002,0.965935
tournament 5,110,1,1.606822,75,50,rastrigin,3,0.000000,0.000005,0.000005,0.000009,1.315640
tournament 5,100,1,0.964176,75,50,rastrigin,3,0.000000,0.000004,0.000003,0.000017,0.925595
tournament 5,90,1,1.493759,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000048,1.937765
tournament 5,90,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000001,0.963700
tournament 5,100,1,0.720123,75,50,rastrigin,3,0.000002,0.000023,0.000028,0.000049,1.729115
tournament 5,100,1,0.622346,75,50,rastrigin,3,0.000000,0.000020,0.000027,0.000222,1.002395
tournament 5,120,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000000,0.000033,1.397740
tournament 5,120,1,0.896332,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000081,0.827395
tournament 5,120,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,0.892020
tournament 5,100,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.932570
tournament 5,120,1,0.669452,75,50,rastrigin,3,0.000000,0.000009,0.000010,0.000025,1.413750
tournament 5,100,1,1.493759,75,50,rastrigin,3,0.000000,0.000002,0.000004,0.000008,0.822560
tournament 5,120,1,0.774630,75,50,rastrigin,3,0.000000,0.000008,0.000006,0.000023,0.994210
tournament 5,110,1,0.833262,75,50,rastrigin,3,0.000000,0.000015,0.000012,0.000218,0.839745
tournament 5,130,1,0.578555,75,50,rastrigin,3,0.000000,0.000012,0.000016,0.000040,0.855325
tournament 5,120,1,0.500000,75,50,rastrigin,3,0.000000,0.000023,0.000023,0.000106,0.989730
tournament 5,120,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000005,1.934355
tournament 5,110,1,1.388651,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000017,2.281935
tournament 5,110,1,0.669452,75,50,rastrigin,3,0.000000,0.000016,0.000016,0.000036,0.979145
tournament 5,130,1,0.669452,75,50,rastrigin,3,0.000000,0.000010,0.000009,0.000036,0.949380
tournament 5,110,1,0.578555,75,50,rastrigin,3,0.000000,0.000022,0.000020,0.000040,1.026390
tournament 5,110,1,1.290939,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,0.860050
tournament 5,100,1,2.000000,75,50,rastrigin,3,0.000000,0.000019,0.000017,0.000092,1.092590
tournament 5,80,1,1.728444,75,50,rastrigin,3,0.000000,0.000008,0.000009,0.000047,1.208470
tournament 5,110,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000001,1.143470
tournament 5,90,1,1.290939,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000006,2.203305
tournament 5,110,1,0.964176,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000012,1.473480
tournament 5,130,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,0.822430
tournament 5,130,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000005,0.875955
tournament 5,120,1,1.728444,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000027,0.868490
tournament 5,130,1,1.388651,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000035,0.876655
tournament 5,120,1,2.000000,75,50,rastrigin,3,0.000000,0.000012,0.000012,0.000089,0.834465
tournament 5,130,1,0.896332,75,50,rastrigin,3,0.000000,0.000010,0.000012,0.000681,0.988075
tournament 5,130,1,0.537845,75,50,rastrigin,3,0.000000,0.000017,0.000014,0.000163,0.941820
tournament 5,100,1,1.728444,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000029,0.983865
tournament 5,120,1,0.622346,75,50,rastrigin,3,0.000000,0.000012,0.000011,0.000033,0.835810
tournament 5,110,1,0.537845,75,50,rastrigin,3,0.000000,0.000038,0.000023,0.000164,1.015680
tournament 5,110,1,2.000000,75,50,rastrigin,3,0.000000,0.000009,0.000011,0.000030,0.983520
tournament 5,130,1,1.606822,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000026,0.974855
tournament 5,90,1,0.964176,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000008,0.991775
tournament 5,130,1,0.774630,75,50,rastrigin,3,0.000000,0.000017,0.000013,0.000051,1.232005
tournament 5,140,1,0.578555,75,50,rastrigin,3,0.000000,0.000007,0.000008,0.000084,0.845830
tournament 5,140,1,0.500000,75,50,rastrigin,3,0.000000,0.000018,0.000020,0.000070,1.053675
tournament 5,120,1,0.964176,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000045,0.847290
tournament 5,140,1,1.859271,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000018,1.413645
tournament 5,140,1,0.774630,75,50,rastrigin,3,0.000000,0.000015,0.000010,0.000038,0.992090
tournament 5,120,1,1.493759,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,0.990105
tournament 5,140,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.837780
tournament 5,120,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000001,1.041890
tournament 5,140,1,1.388651,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000004,1.636975
tournament 5,150,1,0.774630,75,50,rastrigin,3,0.000000,0.000009,0.000007,0.000037,1.022785
tournament 5,130,1,0.720123,75,50,rastrigin,3,0.000000,0.000013,0.000010,0.000032,0.851980
tournament 5,130,1,0.622346,75,50,rastrigin,3,0.000000,0.000019,0.000021,0.000073,1.025930
tournament 5,110,1,1.493759,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000028,1.008840
tournament 5,140,1,1.037155,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,1.251430
tournament 5,140,1,0.896332,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000007,1.453295
tournament 5,140,1,0.622346,75,50,rastrigin,3,0.000000,0.000012,0.000011,0.000052,1.105965
tournament 5,130,1,1.859271,75,50,rastrigin,3,0.000000,0.000013,0.000009,0.000038,0.852140
tournament 5,110,1,0.622346,75,50,rastrigin,3,0.000002,0.000015,0.000014,0.000103,1.002955
tournament 5,130,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,0.833820
tournament 5,120,1,0.833262,75,50,rastrigin,3,0.000000,0.000007,0.000008,0.000012,1.515390
tournament 5,110,1,1.728444,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000034,1.003465
